Block Type,96well,,,
Chemistry,TAQMAN,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.3\experiments\qPCR_brk_2024-11-08.eds,,,
Experiment Run End Time,2024-11-08 12:46:44 PM EST,,,
Instrument Type,steponeplus,,,
Passive Reference,ROX,,,
,,,,
Well,Cycle,Target Name,Rn,?Rn
H8,13,BRK2,0.346604019,0.000305498
H8,14,BRK2,0.347961336,0.000380393
H8,15,BRK2,0.349522352,0.000658987
H8,16,BRK2,0.350516468,0.000370681
H8,17,BRK2,0.351576716,0.000148507
H8,18,BRK2,0.352890998,0.000180367
H8,19,BRK2,0.353593171,-0.000399882
H8,20,BRK2,0.355009168,-0.000266307
H8,21,BRK2,0.356072843,-0.000485054
H8,22,BRK2,0.357114822,-0.000725497
H8,23,BRK2,0.358039111,-0.00108363
H8,24,BRK2,0.359203935,-0.001201228
H8,25,BRK2,0.361104518,-0.000583066
H8,26,BRK2,0.362308979,-0.000661028
H8,27,BRK2,0.36459893,0.000346501
H8,28,BRK2,0.36784938,0.002314529
H8,29,BRK2,0.373353213,0.006535941
H8,30,BRK2,0.38349098,0.015391286
H8,31,BRK2,0.401908219,0.032526102
H8,32,BRK2,0.436158806,0.065494269
H8,33,BRK2,0.499740362,0.127793401
H8,34,BRK2,0.611405551,0.238176167
H8,35,BRK2,0.79195261,0.417440802
H8,36,BRK2,1.048224926,0.672430694
H8,37,BRK2,1.362683773,0.985607147
H8,38,BRK2,1.699196339,1.320837259
H8,39,BRK2,2.024116278,1.644474745
H8,40,BRK2,2.310297728,1.92937386
H9,1,BRK2,0.320362836,-0.002928643
H9,2,BRK2,0.323813796,-0.000610139
H9,3,BRK2,0.325920105,0.000363714
H9,4,BRK2,0.32715103,0.000462184
H9,5,BRK2,0.328498334,0.000677031
H9,6,BRK2,0.329374194,0.000420435
H9,7,BRK2,0.330258697,0.000172483
H9,8,BRK2,0.3313317,0.000113029
H9,9,BRK2,0.332427293,7.61664E-05
H9,10,BRK2,0.333826482,0.0003429
H9,11,BRK2,0.334682047,6.60087E-05
H9,12,BRK2,0.335858673,0.000110178
H9,13,BRK2,0.336818963,-6.19874E-05
H9,14,BRK2,0.337999821,-1.35859E-05
H9,15,BRK2,0.33907041,-7.54531E-05
H9,16,BRK2,0.339944988,-0.00033333
H9,17,BRK2,0.341225296,-0.000185478
H9,18,BRK2,0.341886371,-0.000656859
H9,19,BRK2,0.342940152,-0.000735535
H9,20,BRK2,0.34398374,-0.000824403
H9,21,BRK2,0.344966382,-0.000974217
H9,22,BRK2,0.346227616,-0.000845439
H9,23,BRK2,0.347059757,-0.001145754
H9,24,BRK2,0.348000973,-0.001336993
H9,25,BRK2,0.34943071,-0.001039712
H9,26,BRK2,0.350475788,-0.00112709
H9,27,BRK2,0.352673113,-6.22212E-05
H9,28,BRK2,0.355417281,0.001549491
H9,29,BRK2,0.360064685,0.005064439
H9,30,BRK2,0.368575573,0.01244287
H9,31,BRK2,0.384352684,0.027087526
H9,32,BRK2,0.413356096,0.054958481
H9,33,BRK2,0.467830867,0.108300798
H9,34,BRK2,0.563844442,0.203181922
H9,35,BRK2,0.723315001,0.361520022
H9,36,BRK2,0.957335532,0.594408095
H9,37,BRK2,1.252496719,0.888436854
H9,38,BRK2,1.579505563,1.214313269
H9,39,BRK2,1.899208307,1.532883525
H9,40,BRK2,2.180588007,1.813130736
H10,1,BRK2,0.397416294,-0.00530121
H10,2,BRK2,0.402991623,-0.000399797
H10,3,BRK2,0.404784799,0.000719463
H10,4,BRK2,0.405505449,0.000766196
H10,5,BRK2,0.405747175,0.000334007
H10,6,BRK2,0.406503588,0.000416503
H10,7,BRK2,0.406946391,0.000185389
H10,8,BRK2,0.408320159,0.000885241
H10,9,BRK2,0.408149362,4.05274E-05
H10,10,BRK2,0.409093916,0.000311166
H10,11,BRK2,0.4098728,0.000416133
H10,12,BRK2,0.410624802,0.000494219
H10,13,BRK2,0.411024064,0.000219564
H10,14,BRK2,0.411050379,-0.000428037
H10,15,BRK2,0.411207259,-0.000945074
H10,16,BRK2,0.411691397,-0.001134851
H10,17,BRK2,0.412647247,-0.000852918
H10,18,BRK2,0.413540363,-0.000633718
H10,19,BRK2,0.414379507,-0.000468491
H10,20,BRK2,0.414891243,-0.000630671
H10,21,BRK2,0.414770603,-0.001425228
H10,22,BRK2,0.415420204,-0.001449543
H10,23,BRK2,0.415898085,-0.001645579
H10,24,BRK2,0.417013258,-0.001204322
H10,25,BRK2,0.417512029,-0.001379467
H10,26,BRK2,0.418786198,-0.000779215
H10,27,BRK2,0.420766592,0.000527263
H10,28,BRK2,0.422876328,0.001963083
H10,29,BRK2,0.427285522,0.005698361
H10,30,BRK2,0.434764445,0.012503367
H10,31,BRK2,0.449155837,0.026220843
H10,32,BRK2,0.477312654,0.053703744
H10,33,BRK2,0.52975738,0.105474554
H10,34,BRK2,0.627003789,0.20204705
H10,35,BRK2,0.797639608,0.37200895
H10,36,BRK2,1.064496994,0.638192415
H10,37,BRK2,1.420716524,0.993738055
H10,38,BRK2,1.823485494,1.395833135
H10,39,BRK2,2.212993145,1.784666777
H10,40,BRK2,2.541634798,2.112634659
H11,1,BRK2,0.360959798,-0.008586861
H11,2,BRK2,0.367350101,-0.002597208
H11,3,BRK2,0.369030952,-0.001317007
H11,4,BRK2,0.370209724,-0.000538887
H11,5,BRK2,0.370253623,-0.000895638
H11,6,BRK2,0.372030526,0.000480615
H11,7,BRK2,0.373119742,0.00116918
H11,8,BRK2,0.37380141,0.001450198
H11,9,BRK2,0.373616993,0.000865131
H11,10,BRK2,0.374844849,0.001692337
H11,11,BRK2,0.375131637,0.001578474
H11,12,BRK2,0.375385404,0.00143159
H11,13,BRK2,0.374955654,0.00060119
H11,14,BRK2,0.374902427,0.000147313
H11,15,BRK2,0.374725699,-0.000430065
H11,16,BRK2,0.374077648,-0.001478767
H11,17,BRK2,0.375546545,-0.00041052
H11,18,BRK2,0.375259995,-0.00109772
H11,19,BRK2,0.374851644,-0.001906722
H11,20,BRK2,0.376077414,-0.001081603
H11,21,BRK2,0.375468373,-0.002091293
H11,22,BRK2,0.376211584,-0.001748733
H11,23,BRK2,0.377230912,-0.001130055
H11,24,BRK2,0.376591027,-0.002170591
H11,25,BRK2,0.378238052,-0.000924216
H11,26,BRK2,0.37957406,1.11419E-05
H11,27,BRK2,0.381428868,0.001465299
H11,28,BRK2,0.386693567,0.006329348
H11,29,BRK2,0.39429608,0.01353121
H11,30,BRK2,0.411143303,0.029977784
H11,31,BRK2,0.440716416,0.059150245
H11,32,BRK2,0.498446882,0.11648006
H11,33,BRK2,0.603674114,0.221306637
H11,34,BRK2,0.786952853,0.404184729
H11,35,BRK2,1.06892097,0.685752213
H11,36,BRK2,1.444460392,1.060890913
H11,37,BRK2,1.872925401,1.488955379
H11,38,BRK2,2.294448137,1.910077453
H11,39,BRK2,2.660587072,2.275815725
H11,40,BRK2,2.958147049,2.57297492
H12,1,BRK2,0.411396056,-0.002681068
H12,2,BRK2,0.414060235,-0.000634877
H12,3,BRK2,0.414402604,-0.000910495
H12,4,BRK2,0.415852606,-7.84809E-05
H12,5,BRK2,0.416639209,9.0134E-05
H12,6,BRK2,0.418601215,0.001434152
H12,7,BRK2,0.418912143,0.001127093
H12,8,BRK2,0.420223147,0.001820109
H12,9,BRK2,0.419964105,0.00094308
H12,10,BRK2,0.420993775,0.001354762
H12,11,BRK2,0.42029053,3.35293E-05
H12,12,BRK2,0.420366824,-0.000508164
H12,13,BRK2,0.421165824,-0.000327152
H12,14,BRK2,0.42092073,-0.001190234
H12,15,BRK2,0.421059877,-0.001669074
H12,16,BRK2,0.421193928,-0.002153011
H12,17,BRK2,0.423006624,-0.000958302
H12,18,BRK2,0.422767252,-0.001815662
H12,19,BRK2,0.423990965,-0.001209936
H12,20,BRK2,0.423899293,-0.001919596
H12,21,BRK2,0.425172359,-0.001264518
H12,22,BRK2,0.426498055,-0.000556809
H12,23,BRK2,0.429086566,0.001413714
H12,24,BRK2,0.434635699,0.006344859
H12,25,BRK2,0.443417996,0.014509169
H12,26,BRK2,0.460411608,0.030884793
H12,27,BRK2,0.49458617,0.064441368
H12,28,BRK2,0.556195617,0.125432834
H12,29,BRK2,0.670057774,0.238676995
H12,30,BRK2,0.863875628,0.431876868
H12,31,BRK2,1.160092831,0.72747606
H12,32,BRK2,1.55354774,1.120313048
H12,33,BRK2,1.998610616,1.564757943
H12,34,BRK2,2.440283298,2.005812645
H12,35,BRK2,2.831393719,2.396305084
H12,36,BRK2,3.134472609,2.698765993
H12,37,BRK2,3.336832523,2.900507927
H12,38,BRK2,3.473418236,3.036475658
H12,39,BRK2,3.575773478,3.138212919
H12,40,BRK2,3.677363157,3.239184618
